Time,x,y,z
17.211,0.6000000000008329,8.443380153916064e-13,0.0049999999943158395
17.212,0.600000000000861,8.720606867730701e-13,0.004999999994316055
17.213,0.6000000000008329,8.443381592750894e-13,0.0049999999943158395
17.214,0.600000000000861,8.720608306331777e-13,0.004999999994316055
17.215,0.6000000000008329,8.443383032209252e-13,0.0049999999943158395
17.216,0.600000000000861,8.720609744706256e-13,0.004999999994316055
17.217,0.6000000000008329,8.443384469063186e-13,0.0049999999943158395
17.218,0.600000000000861,8.720611183918723e-13,0.004999999994316055
17.219,0.6000000000008329,8.443385909904616e-13,0.0049999999943158395
17.22,0.600000000000861,8.720612622940657e-13,0.004999999994316055
17.221,0.6000000000008329,8.443387346944131e-13,0.0049999999943158395
17.222,0.600000000000861,8.720614061556875e-13,0.004999999994316055
17.223,0.6000000000008329,8.44338878650406e-13,0.0049999999943158395
17.224,0.600000000000861,8.720615500211009e-13,0.004999999994316055
17.225,0.6000000000008329,8.443390225294554e-13,0.0049999999943158395
17.226,0.600000000000861,8.720616939195443e-13,0.004999999994316055
17.227,0.6000000000008329,8.443391664755946e-13,0.0049999999943158395
17.228,0.600000000000861,8.720618377161799e-13,0.004999999994316055
17.229,0.6000000000008329,8.443393103189846e-13,0.0049999999943158395
17.23,0.600000000000861,8.720619816719828e-13,0.004999999994316055
17.231,0.6000000000008329,8.443394539975528e-13,0.0049999999943158395
17.232,0.600000000000861,8.720621255448417e-13,0.004999999994316055
17.233,0.6000000000008329,8.443395979517759e-13,0.0049999999943158395
17.234,0.600000000000861,8.720622693831285e-13,0.004999999994316055
17.235,0.6000000000008329,8.443397419079947e-13,0.0049999999943158395
17.236,0.600000000000861,8.720624132478968e-13,0.004999999994316055
17.237,0.6000000000008329,8.443398856968948e-13,0.0049999999943158395
17.238,0.600000000000861,8.720625571590982e-13,0.004999999994316055
17.239,0.6000000000008329,8.443400296324308e-13,0.0049999999943158395
17.24,0.600000000000861,8.72062701152606e-13,0.004999999994316055
17.241,0.6000000000008329,8.443401734705321e-13,0.0049999999943158395
17.242,0.600000000000861,8.720628449217414e-13,0.004999999994316055
17.243,0.6000000000008329,8.443403173675193e-13,0.0049999999943158395
17.244,0.600000000000861,8.720629887278626e-13,0.004999999994316055
17.245,0.6000000000008329,8.443404612157834e-13,0.0049999999943158395
17.246,0.600000000000861,8.720631326039554e-13,0.004999999994316055
17.247,0.6000000000008329,8.443406051301612e-13,0.0049999999943158395
17.248,0.600000000000861,8.720632765548525e-13,0.004999999994316055
17.249,0.6000000000008329,8.443407490807013e-13,0.0049999999943158395
17.25,0.600000000000861,8.720634204319892e-13,0.004999999994316055
17.251,0.6000000000008329,8.44340892928701e-13,0.0049999999943158395
17.252,0.600000000000861,8.720635643581829e-13,0.004999999994316055
17.253,0.6000000000008329,8.443410367792595e-13,0.0049999999943158395
17.254,0.600000000000861,8.720637081719772e-13,0.004999999994316055
17.255,0.6000000000008329,8.44341180648481e-13,0.0049999999943158395
17.256,0.600000000000861,8.720638521325414e-13,0.004999999994316055
17.257,0.6000000000008329,8.443413246120234e-13,0.0049999999943158395
17.258,0.600000000000861,8.720639960216966e-13,0.004999999994316055
17.259,0.6000000000008329,8.443414685308558e-13,0.0049999999943158395
17.26,0.600000000000861,8.720641399168582e-13,0.004999999994316055
17.261,0.6000000000008329,8.443416123423414e-13,0.0049999999943158395
17.262,0.600000000000861,8.720642836355257e-13,0.004999999994316055
17.263,0.6000000000008329,8.443417561814442e-13,0.0049999999943158395
17.264,0.600000000000861,8.720644275576806e-13,0.004999999994316055
17.265,0.6000000000008329,8.443419000356723e-13,0.0049999999943158395
17.266,0.600000000000861,8.720645714470202e-13,0.004999999994316055
17.267,0.6000000000008329,8.443420439607966e-13,0.0049999999943158395
17.268,0.600000000000861,8.720647152419582e-13,0.004999999994316055
17.269,0.6000000000008329,8.443421877711405e-13,0.0049999999943158395
17.27,0.600000000000861,8.720648591978093e-13,0.004999999994316055
17.271,0.6000000000008329,8.443423317190379e-13,0.0049999999943158395
17.272,0.600000000000861,8.720650031215416e-13,0.004999999994316055
17.273,0.6000000000008329,8.443424755784913e-13,0.0049999999943158395
17.274,0.600000000000861,8.720651469370413e-13,0.004999999994316055
17.275,0.6000000000008329,8.443426194036305e-13,0.0049999999943158395
17.276,0.600000000000861,8.720652908931597e-13,0.004999999994316055
17.277,0.6000000000008329,8.443427634536208e-13,0.0049999999943158395
17.278,0.600000000000861,8.720654347547804e-13,0.004999999994316055
17.279,0.6000000000008329,8.443429072348944e-13,0.0049999999943158395
17.28,0.600000000000861,8.720655786195687e-13,0.004999999994316055
17.281,0.6000000000008329,8.443430510986851e-13,0.0049999999943158395
17.282,0.600000000000861,8.720657224421569e-13,0.004999999994316055
17.283,0.6000000000008329,8.443431950611336e-13,0.0049999999943158395
17.284,0.600000000000861,8.72065866398266e-13,0.004999999994316055
17.285,0.6000000000008329,8.44343338874973e-13,0.0049999999943158395
17.286,0.600000000000861,8.720660101269676e-13,0.004999999994316055
17.287,0.6000000000008329,8.443434826674056e-13,0.0049999999943158395
17.288,0.600000000000861,8.720661541362396e-13,0.004999999994316055
17.289,0.6000000000008329,8.443436265562176e-13,0.0049999999943158395
17.29,0.600000000000861,8.72066297963897e-13,0.004999999994316055
17.291,0.6000000000008329,8.443437705647369e-13,0.0049999999943158395
17.292,0.600000000000861,8.720664418183854e-13,0.004999999994316055
17.293,0.6000000000008329,8.443439142940053e-13,0.0049999999943158395
17.294,0.600000000000861,8.720665856598826e-13,0.004999999994316055
