Time,x,y,z,w
23.65,0.004633850868085544,0.011826580486560169,0.25845315872758196,0.9659402798122992
23.651,0.004638050264156236,0.01182892314764429,0.25848033522726127,0.9659329590441134
23.652,0.004641858904710734,0.011831986119433913,0.2585074642765533,0.965925643185688
23.653,0.0046452763534685255,0.011835809219221545,0.25853457959122683,0.9659183227288496
23.654,0.004648306822633053,0.011840423289169646,0.25856171495322255,0.9659109882284519
23.655,0.0046509591607246945,0.011845849714211567,0.25858890674406104,0.9659036296299673
23.656,0.004653280338370705,0.011852091927126645,0.2586161849704269,0.9658962386148864
23.657,0.00465528671788235,0.011859151737543493,0.2586435810339837,0.9658888066519652
23.658,0.004656998747224785,0.011867020870725773,0.2586711247712253,0.965881325726878
23.659,0.004658440673565578,0.011875680994352718,0.2586988440683226,0.9658737884470853
23.66,0.004659640205392538,0.01188510387671623,0.25872676449656506,0.9658661881400213
23.661,0.004660628128162519,0.01189525167633529,0.2587549089739663,0.9658585189430604
23.662,0.00466143787919499,0.011906077361052493,0.25878329745840534,0.9658507758837933
23.663,0.0046621050881677905,0.011917525252691347,0.2588119466773407,0.9658429549492422
23.664,0.004662667090091888,0.011929531691362152,0.2588408698986784,0.9658350531427855
