Time,x,y,z
36.783,0.054108752300053846,0.038711301295406404,-0.005565031318952019
36.784,0.05412721713593283,0.038641885854473104,-0.005561185711320412
36.785,0.05414849790128268,0.03857511585384103,-0.005557667983370809
36.786,0.05417077214396493,0.03851097820275154,-0.005554459719642404
36.787,0.054195495650257566,0.0384497301795389,-0.0055515792962761434
36.788,0.05422242913654545,0.03839145582821192,-0.005549022687904386
36.789,0.054251316936864,0.03833621566990673,-0.005546783275780599
36.79,0.054281889314602594,0.03828404675843125,-0.005544851947268707
36.791,0.054313864823861496,0.038234962861021474,-0.005543217219113846
36.792,0.05434695269875821,0.0381889547479341,-0.005541865382123536
36.793,0.05438085525082578,0.03814599057636511,-0.005540780664620384
36.794,0.05441527025703874,0.038106016356519806,-0.005539945411788441
36.795,0.05444989332530298,0.03806895648403949,-0.005539340278430746
36.796,0.05448217657788075,0.03803314138528661,-0.005538245810000022
36.797,0.054514129963871956,0.038000077246430765,-0.005537345451025142
36.798,0.05454545462005211,0.0379696266539859,-0.005536616119808737
36.799,0.05457585847269689,0.037941633393287204,-0.005536033897443305
36.8,0.05460505831364643,0.03791592331024462,-0.0055355742464137485
36.801,0.054632781794474256,0.0378923052499951,-0.005535212228049594
36.802,0.054658769332300884,0.03787057208056082,-0.005534922717286437
36.803,0.054682775921570864,0.03785050181024749,-0.005534680612960504
36.804,0.054704572845812656,0.03783185880814203,-0.005534461041964212
36.805,0.05472394928217877,0.037814395137691574,-0.005534239556416854
36.806,0.05473985619303893,0.03779602673278573,-0.005533648083162595
36.807,0.05475300509911892,0.03777836465308751,-0.00553301125244631
36.808,0.0547632467971081,0.03776113238950271,-0.00553230708875222
36.809,0.054770455202117124,0.03774404773972894,-0.005531514728703156
36.81,0.05477452832264032,0.037726824763907534,-0.00553061456524827
36.811,0.054775389084559,0.037709175863093684,-0.005529588379215966
36.812,0.05477298599584601,0.037690813971141116,-0.005528419457983877
36.813,0.05476729364279154,0.037671454847169446,-0.005527092700389554
36.814,0.05475831300938631,0.03765081945134665,-0.00552559470809788
36.815,0.054746071601561315,0.03762863639341564,-0.005523913862625798
36.816,0.05473189444062245,0.037603868057080714,-0.00552171728540519
36.817,0.054714552246349475,0.03757706421531878,-0.005519323051500064
36.818,0.05469415195424896,0.037547991683950656,-0.005516725205041052
36.819,0.05467082548640458,0.03751643476264207,-0.005513919737049078
36.82,0.054644728872071745,0.03748219755086675,-0.005510904592369544
36.821,0.054616041157769364,0.03744510614246659,-0.005507679663596061
36.822,0.05458496310853262,0.03740501066345418,-0.0055042467719748035
36.823,0.05455171570437935,0.0373617871178135,-0.005500609636193302
36.824,0.05451653843859027,0.03731533900754367,-0.005496773829093333
36.825,0.054479687419739915,0.03726559870024706,-0.0054927467231992225
36.826,0.05444345778862479,0.0372134041857137,-0.005488548378937022
36.827,0.054406047058454865,0.03715784904236216,-0.005484177562010155
36.828,0.054367749353090286,0.03709895857352735,-0.005479646633331857
36.829,0.05432886614809214,0.037036789215078726,-0.005474969438224651
36.83,0.05428970367695113,0.036971428263054364,-0.005470161200598186
36.831,0.054250570259553765,0.03690299324405265,-0.005465238408013653
36.832,0.05421177357929011,0.036831630930929685,-0.005460218687783836
36.833,0.05417361793710368,0.03675751601306527,-0.0054551206743549555
36.834,0.05413640151211226,0.036680849436515284,-0.005449963868304923
36.835,0.05410041365801606,0.03660185643650008,-0.005444768487152859
36.836,0.054067727597886056,0.03652303069735987,-0.005438893197866376
36.837,0.054036757987445845,0.03644232761418983,-0.005433027959360729
36.838,0.05400775334039263,0.03636003244688191,-0.005427194186685386
36.839,0.05398094347224937,0.036276444280079936,-0.005421413349488593
36.84,0.05395653744188483,0.03619187300104932,-0.005415706789002582
36.841,0.05393472170083689,0.03610663618964046,-0.005410095532342915
36.842,0.05391565847224595,0.03602105596419391,-0.005404600105019718
36.843,0.05389948437779074,0.03593545582707265,-0.005399240343947905
36.844,0.053886309327636175,0.035850157551840615,-0.005394035212756889
36.845,0.05387621568418082,0.03576547815297855,-0.0053890026217003895
36.846000000000004,0.053869216682472076,0.03568309943091289,-0.005383822091790809
36.847,0.053865382382129776,0.035601907392150065,-0.005378850058202218
