Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,position_controller_output.thrust.num,position_controller_output.orientation_set_point.w,position_controller_output.orientation_set_point.x,position_controller_output.orientation_set_point.y,position_controller_output.orientation_set_point.z,position_controller_output.euler_set_point.phi,position_controller_output.euler_set_point.theta,position_controller_output.euler_set_point.psi
23.113,580,23,113000000,,17.640795632018207,0.9591054336279295,0.003785741759108013,0.012639864892254164,0.2827413467468459,0.014413496685556623,0.022106955382062258,0.5735123996785328
23.123,581,23,123000000,,17.623668679292425,0.959045317355108,0.0038277300790337423,0.012714859635445082,0.28294126614216786,0.014541153342555756,0.022224036990810395,0.5739322176612165
23.133,582,23,133000000,,17.606344314051988,0.9589858106859449,0.0038692938468931413,0.01278989824096519,0.28313894463872874,0.014668018748516103,0.022341424847802008,0.574347400897137
23.143,583,23,143000000,,17.588821650660687,0.9589269127678266,0.003910986082258148,0.012864922385299677,0.28333438536374206,0.01479512011592944,0.022458694890012617,0.5747579641966613
23.153,584,23,153000000,,17.57109999000156,0.9588686223785557,0.003953453168799804,0.012939892089803222,0.2835275902246503,0.014923673796136917,0.02257540444314441,0.5751639223701546
23.163,585,23,163000000,,17.553180351280997,0.9588109385430277,0.003996653768849673,0.013014829697155943,0.28371856671152906,0.015053612216235012,0.022691619701288288,0.5755652902279824
23.173,586,23,173000000,,17.53506502552121,0.9587538604774859,0.004039899228097641,0.013089828714086883,0.2839073275172382,0.015183666902284378,0.02280791103618056,0.575962082580509
23.183,587,23,183000000,,17.516755491249477,0.9586973875365261,0.004082679865757315,0.013164946426217116,0.2840938842026491,0.01531289244885028,0.02292467865295328,0.5763543142381002
23.193,588,23,193000000,,17.498251534042094,0.9586415193263639,0.004125275824387131,0.013240099235559325,0.28427824273983043,0.015441778123086902,0.023041604173501373,0.5767420000111226
23.203,589,23,203000000,,17.479552520055478,0.9585862552525402,0.004168427542587978,0.013315150689476578,0.28446040535521083,0.01557166544252384,0.02315800555624374,0.5771251547099397
23.213,590,23,213000000,,17.46065897705869,0.9585315943106518,0.0042124520324759995,0.013390062946788756,0.28464037691521393,0.015703139743838676,0.023273629916089594,0.5775037931449191
23.223,591,23,223000000,,17.441572842295916,0.958477535055429,0.004256858710600215,0.013464963807823735,0.2848181677801487,0.015835332271420883,0.023389001659324764,0.5778779301264239
23.233,592,23,233000000,,17.422295949770458,0.9584240759829862,0.004300931686541373,0.013540024364623992,0.2849937899375919,0.01596696742386861,0.023504857298562776,0.5782475804648205
23.243,593,23,243000000,,17.402828714909223,0.9583712165061261,0.004344583767645046,0.013615225492449326,0.28516725197547377,0.01609786679307393,0.023621210968608225,0.5786127589704743
23.253,594,23,253000000,,17.38316756629434,0.9583189567450322,0.004388460441607177,0.013690356717228278,0.28533855801664887,0.016229147177636495,0.023737291887227507,0.5789734804537506
23.263,595,23,263000000,,17.363308786885046,0.9582672963332325,0.004433174414115866,0.013765255801958427,0.28550771176190276,0.016361889555219923,0.023852439654759167,0.5793297597250145
23.273,596,23,273000000,,17.343262073060338,0.9582162336725552,0.004478577729188093,0.01384000435687291,0.28567472087552426,0.01649585591193763,0.023966895225370786,0.5796816115946316
23.283,597,23,283000000,,17.323029497283176,0.9581657662968174,0.004523933942366679,0.013914868760878892,0.2858395961826936,0.01662978622605409,0.024081590386403628,0.5800290508729676
23.293,598,23,293000000,,17.30261177210523,0.9581158926296017,0.004568793733786875,0.013989980431068435,0.28600234765109517,0.01676289414153353,0.024197034853636685,0.5803720923703879
23.303,599,23,303000000,,17.282008780529644,0.9580666129745062,0.004613523383227755,0.014065144346608488,0.286162981917751,0.016895769692194283,0.024312646342744628,0.5807107508972565
23.313,600,23,313000000,,17.261220800117425,0.9580179279834233,0.004658870931816716,0.014140060803176785,0.28632150332182715,0.01702967409938455,0.02442742287708747,0.5810450412639401
23.323,601,23,323000000,,17.24024908024494,0.9579698367367226,0.004705084357868303,0.014214667347085179,0.2864779176760644,0.01716504574087155,0.024541102880206576,0.5813749782808038
23.333,602,23,333000000,,17.219095273448968,0.9579223362755837,0.004751617754189348,0.01428924011928811,0.2866322337244346,0.017300995916576932,0.02465452855190574,0.5817005767582132
23.343,603,23,343000000,,17.19360506520441,0.9578755001274403,0.004797988670551119,0.014356649309644838,0.2867845745170461,0.017432506211375855,0.024754315061124542,0.5820218515065336
23.353,604,23,353000000,,17.176229994891425,0.9578290979704888,0.004843538323877548,0.014439174474752597,0.28693460833094453,0.01757110514773887,0.024883533241982937,0.582338817336129
23.363,605,23,363000000,,17.154525125913317,0.9577833610598675,0.004889566941539103,0.014514106821088422,0.2870826816705838,0.017706246010636688,0.024997923484662586,0.5826514890573662
23.373,606,23,373000000,,17.132642027868915,0.9577382132451187,0.004936438345854933,0.014588625774196274,0.28722868670194773,0.01784274656104656,0.02511103429524824,0.5829598814806104
23.383,607,23,383000000,,17.110582232872854,0.9576936520823759,0.00498396330884582,0.014662884746372347,0.28737263036303934,0.0179803314155871,0.025223268472191758,0.5832640094162276
23.393,608,23,393000000,,17.084246726503856,0.9576497544757474,0.0050316572938571644,0.01472958609816696,0.28751464218504513,0.018113870864247487,0.02532092438971066,0.5835638876745818
23.403,609,23,403000000,,17.065935899830563,0.9576062740858141,0.005078378540323718,0.014812143929198711,0.2876543660282363,0.018254654791641452,0.025449515491824667,0.583859531066039
23.413,610,23,413000000,,17.043351206038107,0.9575634560691795,0.005125236744925437,0.014887028713151394,0.2877921748853688,0.018391264848308452,0.02556332738310339,0.5841509544009634
23.423000000000002,611,23,423000000,,17.02059232124989,0.9575212212248939,0.005172709500985553,0.01496152017030315,0.28792795434726326,0.01852880517179284,0.025676031897469965,0.5844381724897235
23.433,612,23,433000000,,16.997661210341338,0.9574795687467665,0.005221018692767146,0.015035528202842631,0.28806171090232907,0.018667647771923746,0.025787328906343308,0.5847212001426818
23.443,613,23,443000000,,16.97050846588396,0.957438580253555,0.005269911140386328,0.015101422435907223,0.2881935809816756,0.01880290390629163,0.025882749572024268,0.5850000521702039
23.453,614,23,453000000,,16.951270114963922,0.9573979921686797,0.005317897982642033,0.015183809150397465,0.2883231806360895,0.018945919454079793,0.026010282977967595,0.5852747433826564
23.463,615,23,463000000,,16.927816342693074,0.9573580627357924,0.005365781738564826,0.015258473222886981,0.28845090933469286,0.019084259127885236,0.02612308651884258,0.5855452885904039
23.473,616,23,473000000,,16.904193941480322,0.9573187086805799,0.005413911057505456,0.015332932912213165,0.28857664622335255,0.01922292798262119,0.026235359983492666,0.5858117026038131
23.483,617,23,483000000,,16.880405334683367,0.9572799316298722,0.0054628344507638565,0.015406796996329731,0.28870039928061186,0.019362749512752138,0.026346037928216815,0.5860740002332465
23.493,618,23,493000000,,16.856452291254172,0.9572417283048478,0.005512396592463501,0.015480272221526049,0.28882217409281974,0.01950354472871348,0.02645560626985453,0.5863321962890717
23.503,619,23,503000000,,16.8323346942517,0.9572040922576939,0.005561926019672748,0.015553964189910488,0.2889419750435283,0.019644377378388204,0.026565613157901492,0.5865863055816531
23.513,620,23,513000000,,16.808051650988162,0.9571670198432414,0.005611013130435298,0.0156281650258499,0.2890598088873357,0.01978463195626522,0.026676855525857277,0.5868363429213577
23.523,621,23,523000000,,16.783603897881008,0.9571305132072392,0.005659973472902509,0.015702481517362178,0.2891756861531238,0.019924684923563606,0.026788398820704773,0.5870823231185496
23.533,622,23,533000000,,16.75899432164798,0.9570945762083809,0.0057094713776369025,0.015776287825097986,0.2892896176352469,0.020065445291502493,0.02689866101979798,0.5873242609835932
23.543,623,23,543000000,,16.734225852815182,0.9570592084900877,0.005759757438008472,0.015849429094131416,0.28940161063126785,0.020207302142762586,0.027007200974611865,0.5875621713268547
23.553,624,23,553000000,,16.709299183761907,0.9570244039005427,0.00581039270485486,0.015922423868544044,0.2895116683202544,0.020349714666255316,0.027115266023672514,0.5877960689587007
23.563,625,23,563000000,,16.684212921830138,0.9569901555192346,0.005860759685170892,0.01599589764779215,0.2896197938567478,0.02049186288097561,0.027224411986832696,0.5880259686894954
23.573,626,23,573000000,,16.658966483570094,0.9569564623431785,0.005910765525550639,0.016069826790987878,0.2897259958951534,0.020633555239310944,0.02733464820616332,0.5882518853296039
23.583,627,23,583000000,,16.63356230946443,0.9569233289209158,0.005960935494015513,0.01614355153345317,0.28983028751121914,0.02077541423258208,0.02744440788965423,0.5884738336893913
23.593,628,23,593000000,,16.608004451255926,0.9568907584816378,0.006011801603729371,0.016216527444467534,0.2899326797923204,0.020918141526438686,0.027552340836443347,0.5886918285792245
23.603,629,23,603000000,,16.58229522319844,0.956858747582811,0.006063307065951443,0.016288935624810746,0.29003317751231367,0.0210617325597276,0.027658827068639844,0.5889058848094684
23.613,630,23,613000000,,16.556433614185888,0.9568272877451218,0.006114884156713981,0.016361518015296124,0.29013178100011516,0.021205530843897518,0.027765616767820352,0.5891160171904878
23.623,631,23,623000000,,16.530417554894015,0.9567963733937721,0.006166102376218403,0.016434726764769453,0.2902284941183047,0.0213489748592422,0.027873826006829718,0.5893222405326474
23.633,632,23,633000000,,16.50424784186336,0.9567660068895542,0.006217148278199721,0.01650817212022854,0.2903233290336026,0.021492195068161205,0.027982601178181774,0.5895245696463136
23.643,633,23,643000000,,16.477928789211735,0.9567361940607174,0.006268596875471373,0.016581069333933062,0.2904163008633806,0.021635835319312218,0.028090106860259378,0.5897230193418529
23.653,634,23,653000000,,16.45146028288565,0.9567069359855411,0.006320757850533227,0.01665311060989809,0.2905074191210391,0.02178030841970682,0.028195574472454604,0.5899176044296282
23.663,635,23,663000000,,16.42483743562233,0.9566782257085021,0.0063733395235522055,0.016724828128726416,0.29059668463802923,0.021925364861959413,0.02830019258472087,0.5901083397200055
23.673000000000002,636,23,673000000,,16.398068816909294,0.9566500537933241,0.006425791445530741,0.01679702811520087,0.2906840959323813,0.022070419936182965,0.028405824858709797,0.5902952400233512
23.683,637,23,683000000,,16.371153063477127,0.9566224176005167,0.00647792217661846,0.016869841734340824,0.2907696598826549,0.022215183555629896,0.02851283435796363,0.5904783201500309
23.693,638,23,693000000,,16.34409294371028,0.9565953226170978,0.006530097913579894,0.016942565410556734,0.29085339270092536,0.022359946623423846,0.028619662213721506,0.5906575949104085
23.703,639,23,703000000,,16.31689406858228,0.956568774427342,0.006582815491336483,0.01701445581572563,0.29093531003313206,0.022505226298942842,0.02872459732251054,0.5908330791148496
23.713,640,23,713000000,,16.28955985612709,0.9565427707331842,0.006636154076426989,0.017085545433898123,0.2910154177262491,0.02265119210984782,0.02882765626308199,0.5910047875737202
23.723,641,23,723000000,,16.262088725443487,0.9565173015358845,0.006689703644835345,0.017156640858615728,0.29109371240564896,0.022797528871359492,0.028930621857943508,0.5911727350973858
23.733,642,23,733000000,,16.234476853718338,0.9564923583022742,0.006743028741280887,0.017228427780731147,0.2911701930983876,0.02294380284914792,0.02903506049647515,0.5913369364962123
23.743,643,23,743000000,,16.20672398600852,0.9564679421725831,0.006796147926868048,0.017300659279401165,0.29124487147072353,0.02308990551390291,0.029140489520208677,0.5914974065805633
23.753,644,23,753000000,,16.178835309334485,0.956444060756425,0.006849492766982739,0.01737243978458971,0.2913177671006797,0.023236139912900536,0.029244944354926583,0.591654160160805
23.763,645,23,763000000,,16.15081232296896,0.9564207178727835,0.006903418420456969,0.017443212282513564,0.29138889406270874,0.023382859877984993,0.02934715269299975,0.5918072120473029
23.773,646,23,773000000,,16.122650754212593,0.9563979073444134,0.006957826430859585,0.017513370805270358,0.2914582531369155,0.023530106186437034,0.02944792642916882,0.591956577050423
23.783,647,23,783000000,,16.094358897976452,0.9563756172856498,0.007012290630190386,0.017583865977746655,0.291525837789529,0.02367761790844608,0.029549333599522862,0.5921022699805301
23.793,648,23,793000000,,16.06593332921371,0.9563538416497807,0.007066526240261288,0.01765512444740948,0.29159164999935866,0.02382509919928838,0.029652357263413278,0.5922443056479877
23.803,649,23,803000000,,16.03737600438348,0.9563325853625998,0.007120694989321489,0.01772654818927337,0.2916557068974449,0.023972510102811283,0.02975575944712042,0.5923826988631649
23.813,650,23,813000000,,16.008694004959843,0.9563118567960948,0.007175205668677841,0.017797191504361033,0.29171802986681317,0.024120079806940108,0.029857492761624,0.5925174644364248
23.823,651,23,823000000,,15.979893026589474,0.9562916567401204,0.007230260394321514,0.017866787265338583,0.29177862926657433,0.024268038166782246,0.02995692869967915,0.5926486171781323
23.833,652,23,833000000,,15.950972266471839,0.9562719752530854,0.00728565717915428,0.017936052195714827,0.2918375002919648,0.024416416982533072,0.030055557007183053,0.5927761718986535
23.843,653,23,843000000,,15.921926211309408,0.9562528001581608,0.007341019885935096,0.018005928200640484,0.2918946353846612,0.02456504697847406,0.030155399961755973,0.5929001434083542
23.853,654,23,853000000,,15.88923728187788,0.9562342580270458,0.007396396440455102,0.01806615688412712,0.29195025444516914,0.024708020251575757,0.03023680379589776,0.5930205465175988
23.863,655,23,863000000,,15.86345536708685,0.9562159697058038,0.00745143667396895,0.018146921888285678,0.2920037407244362,0.02486231932428082,0.03035772094268256,0.5931373960367551
23.873,656,23,873000000,,15.834045181292101,0.9561983301512487,0.007507056229762685,0.018216307703601435,0.292055754362715,0.025011029804671764,0.030456556449496783,0.5932507067761845
23.883,657,23,883000000,,15.801056342666628,0.9561813421422103,0.007563400408437479,0.01827400131677665,0.2921063107658878,0.025154242269476223,0.03053262797249899,0.5933604935462552
23.893,658,23,893000000,,15.77489031894002,0.9561645883662274,0.007619467479644768,0.01835312668656633,0.2921547302553841,0.025309423338949134,0.0306498913214008,0.5934667711573317
23.903,659,23,903000000,,15.74513731656292,0.9561484622988733,0.007675730050444974,0.01842230674869819,0.29220167663062746,0.02545911582289501,0.030748043012936113,0.5935695544197805
23.913,660,23,913000000,,15.715263189614708,0.9561328304408618,0.007731886328296825,0.018492024247734794,0.2922469392930804,0.02560887656834529,0.030847314669689433,0.5936688581439644
23.923000000000002,661,23,923000000,,15.685270165940757,0.9561177030384078,0.007788172952655981,0.018561248434072145,0.29229054441631763,0.025758554507858796,0.030945596647159856,0.5937646971402515
23.933,662,23,933000000,,15.655160777563083,0.956103086017279,0.007844837635851625,0.018629289244901603,0.29233251104338803,0.025908218870351715,0.03104142456269526,0.5938570862190049
23.943,663,23,943000000,,15.62495044198039,0.9560889725741122,0.007901891313154406,0.018696526013349275,0.2923728382577387,0.026058112149601256,0.03113551823637765,0.5939460401905919
23.953,664,23,953000000,,15.594633848920363,0.9560753478981723,0.007959115458079535,0.018764028517423273,0.2924115128655357,0.026208442601099623,0.031230052482879196,0.5940315738653776
23.963,665,23,963000000,,15.564204515941173,0.9560622032163244,0.008016292044763637,0.018832391027001138,0.29244853169610363,0.026359141217334053,0.03132629219262961,0.594113702053726
23.973,666,23,973000000,,15.533664086573319,0.9560495436677615,0.008073428217717261,0.018901057529636663,0.292483913803374,0.026509895793225713,0.0314231701191022,0.594192439566003
23.983,667,23,983000000,,15.503022063482904,0.9560373804530856,0.008130729724260485,0.018968945214502732,0.2925176875472705,0.02666046504455981,0.0315184951062102,0.5942678012125746
23.993,668,23,993000000,,15.472287017035594,0.9560257169103457,0.008188371703113703,0.019035591249937693,0.29254986829714447,0.026810912215875875,0.031611279869892484,0.5943398018038066
24.003,669,24,3000000,,15.441458801484677,0.956014542725184,0.008246337302637193,0.019101641266375223,0.2925804493126275,0.026961583041847263,0.03170276982854502,0.5944084561500631
24.013,670,24,13000000,,15.41052967862081,0.9560038422587823,0.008304448545079599,0.01916819406806309,0.29260941553028774,0.027112780986728067,0.03179517154653599,0.5944737790617094
24.023,671,24,23000000,,15.379493992921326,0.9559936095975907,0.00836254554388554,0.01923559529238475,0.29263676822016615,0.027264402794199373,0.03188924029415045,0.5945357853491117
24.033,672,24,33000000,,15.348350686095102,0.9559838530738687,0.00842064639086296,0.019303049261848455,0.2926625320494489,0.027416016395707548,0.03198344401250886,0.594594489822636
24.043,673,24,43000000,,15.317104178038068,0.9559745840207339,0.008478908148028994,0.01936949253389033,0.2926867362590619,0.02756729827265439,0.0320756571082775,0.594649907292645
24.053,674,24,53000000,,15.285775837026762,0.9559658028187757,0.0085374603471256,0.01943470261129287,0.2927093916263802,0.02771836526017274,0.032165378678873244,0.5947020525695065
24.063,675,24,63000000,,15.254363482065857,0.9559574961249078,0.00859629420819416,0.0194995344769215,0.29273048608518154,0.027869701675651608,0.03225424979948452,0.5947509404635851
24.073,676,24,73000000,,15.222857814836031,0.955949648337889,0.008655277898349002,0.01956504720232036,0.292750004159077,0.028021676414605377,0.03234437396618486,0.5947965857852467
