Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
96.245,2968,96,244000000,IMU,2.27838716914181e-05,-0.0010176337220825092,0.07190652796869944,0.9974108557349822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06086092274921034,-0.039914814459684755,0.13652744262476676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904436707885401,0.0016848397258735354,10.005330266093244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.254,2969,96,254000000,IMU,5.381227770894139e-06,-0.0009982474315329505,0.07253669320118918,0.9973652448388928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001156512673838049,0.023114830318495306,0.11733679379384565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07174089890702134,0.06300798171377646,9.974294541691862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.265,2970,96,264000000,IMU,-2.475873906685513e-06,-0.0009662274996359939,0.07316584333124922,0.9973193198609542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017686828468928804,0.03759027026335131,0.10532571216378513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033212398938553975,-0.003354875440889608,9.965667240784404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.275,2971,96,274000000,IMU,1.5100511023556067e-06,-0.0009542075029542186,0.07379284037226248,0.9972731352019641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011867846107851687,-0.02037444140557519,0.12139492262191148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04697624817590369,0.08084052835448285,10.037030808639106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.285,2972,96,284000000,IMU,8.806283903290942e-06,-0.0009781805798634517,0.07441869023363892,0.9972266049545169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02821110683699339,-0.0019891360015784074,0.14220666138482313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014828731266025184,0.05813367621206819,10.017298499448703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.294,2973,96,294000000,IMU,7.4571669762249914e-06,-0.0010227021542108371,0.07504620486963487,0.9971795330628077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020046088441890253,0.016009614220157016,0.09950365330942576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019565419498054123,0.020364318753868578,10.009971258344498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.304,2974,96,304000000,IMU,-4.3160468540900495e-06,-0.0010512238169603399,0.07567856319356615,0.9971317114518101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019614641356194812,0.00020915841791672345,0.08131373788472149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10163147283074662,0.02694347092290567,10.027093781016239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.315,2975,96,314000000,IMU,-1.726028016873365e-05,-0.0010423328334542704,0.07631755642648448,0.9970830175193224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070645187207023195,0.018127915534141573,0.13359001917804497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04051957518195575,0.01976470990985481,9.924069977847234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.325,2976,96,324000000,IMU,-2.1203726160194624e-05,-0.0010063570410077636,0.07695988162414708,0.9970336821874702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005595433774860797,0.01033876777972663,0.15212177310959923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039983302068699975,0.041950674538025014,9.940131302461868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.335,2977,96,334000000,IMU,-1.4887080504688184e-05,-0.0009819930253247644,0.07759947747762377,0.9969841305473588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07942811054904488,-0.017865943815334503,0.1316027535253446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024032439819749698,-0.009646812793813332,10.001388967520327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.345,2978,96,344000000,IMU,-9.156378786919914e-06,-0.0009927101934644352,0.07823325375622206,0.9969345878488453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010146301787026371,0.019623099658133292,0.06499526626948962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04665816893972903,-0.05555240260906269,10.006823739710761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.355,2979,96,354000000,IMU,-1.5007765235793076e-05,-0.001030962138914532,0.07886375272619202,0.9968848706835596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044629846124333496,-0.016869004834517247,0.18628599830303338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012581498760283777,0.03910523516461072,9.975382666098165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.365,2980,96,364000000,IMU,-3.1283357336030176e-05,-0.001065522071099535,0.07949748501602669,0.9968344965741275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013652734151348864,-0.004443702651080066,0.13580046785623914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016329538019355105,-0.025104393270743278,9.937173215610489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.375,2981,96,374000000,IMU,-4.5149683597254884e-05,-0.0010687425827749816,0.08014055167759024,0.996782999317108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006553724391443068,-0.03189323501004595,0.13456679553124518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02775693049871697,-0.00038969133179935986,10.123568630807151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.385,2982,96,384000000,IMU,-4.507201253848266e-05,-0.0010396250156225948,0.08079339778625529,0.9967303266292706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012110454272278894,0.02670260418843409,0.1335744001196694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09519901245312432,0.050373281561062425,9.99034692647417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.395,2983,96,394000000,IMU,-3.246919438296034e-05,-0.0010080707271434709,0.08144687859521288,0.996677173766038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013524833640744652,0.03375780809962033,0.17834195384568463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.013602488121601e-05,0.06166079627690515,9.97208676643295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.405,2984,96,404000000,IMU,-2.2053416161690084e-05,-0.0010061105824671255,0.08209184136932741,0.9966242606096521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042060887762046556,0.06107164450907501,0.1451404357696774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060826295234122196,-0.010890950769020948,10.013491767354841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.415,2985,96,414000000,IMU,-2.939932463906816e-05,-0.001038392031992053,0.08272727913837434,0.9965716824012357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02380769624923501,-0.009645092815286475,0.24563208492327915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009898909008354407,-0.04505889579761816,10.054480389112689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.425,2986,96,424000000,IMU,-5.2620569260493684e-05,-0.0010789822339992302,0.08336140708258977,0.9965187950247728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014682119579962832,-0.015440910364850277,0.16458341481481037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058457009091429306,-0.05100839331371161,9.907189420629617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.435,2987,96,434000000,IMU,-7.258266766360447e-05,-0.0010912022097675758,0.08400517879087632,0.9964647178630093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04667638366215563,0.01156810247439919,0.06958148312590229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08187770912560759,-0.07122705701222158,9.90342015284693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.444,2988,96,444000000,IMU,-7.279456047308543e-05,-0.0010705466301492142,0.08466321080488633,0.9964090472125754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005973050048538106,0.06126707706387213,0.0761266576551407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06075348642846862,-0.08884147347886769,10.0660705420079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.454,2989,96,454000000,IMU,-5.518355427484819e-05,-0.0010410592335743179,0.08532770276680454,0.9963523956366981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066863003259980906,-0.003206338984926738,0.11356282184833993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05663230544802972,0.035384788385942424,10.001968317143016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.465,2990,96,464000000,IMU,-3.716529576139595e-05,-0.001031072782595394,0.08598539574797749,0.9962958632985093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03800157500713346,-0.011440513924235004,0.1267034953025536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01553268522356588,-0.03727784810656243,9.970598325768469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.474,2991,96,474000000,IMU,-4.181240254887809e-05,-0.0010536414159657353,0.08662949867352988,0.9962400403773494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06253031895065134,-0.050469342035749605,0.11235599952753934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005863321021029771,0.05926676453009065,9.99142873469288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.485,2992,96,484000000,IMU,-6.836286007832313e-05,-0.001087098426837394,0.08726661204461658,0.9961843965681174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012286292240599227,0.02400310334155,0.16259178976821434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008690567598099858,-0.037221214943977794,10.00771854147199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.494,2993,96,494000000,IMU,-9.599707435936896e-05,-0.0011026191733772006,0.08791020052202397,0.9961277888201381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017215964140826972,-0.022161902126481017,0.157503575118936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004005657344397687,-0.021609138410678026,10.019319323321747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.505,2994,96,504000000,IMU,-9.958460063181252e-05,-0.001088027961366489,0.08857151163465773,0.9960692212917808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004165947352024447,0.05617679834547538,0.08455236194495117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06769242838302038,-0.02284889716162955,10.010279985354423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.514,2995,96,514000000,IMU,-7.66102210001874e-05,-0.0010587198364729231,0.08924552622334636,0.996009090968702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011308886155006907,-0.016788797084838412,0.13443991473070296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10345993581815835,0.03813577561979874,9.956999211880492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.524,2996,96,524000000,IMU,-5.229818630599943e-05,-0.0010463457065091645,0.08991597555263053,0.9959488037876149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02009516029700183,-0.005467419345747226,0.20166936922017042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06561103294385717,0.0436348489238918,10.03952872221044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.535,2997,96,534000000,IMU,-5.4979191453959684e-05,-0.0010662498424319452,0.09063474308387146,0.9958836294641472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006475208806179795,0.027189512605381848,0.16156738337399068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03136654020457735,0.07433391979136499,10.013629479482798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.545,2998,96,544000000,IMU,-8.320059378189586e-05,-0.0010926007380331144,0.09121147195717044,0.9958309428234767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018337318666537525,-0.0032276699551331608,0.08899439547231874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05682926159407603,-0.06775091396333431,9.982442393543183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.555,2999,96,554000000,IMU,-0.00011755845151457809,-0.0011076379994838332,0.09185527687581085,0.9957717446423857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03380676622098777,-0.014242646479442822,0.12749195178669684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604015231204935,-0.07700779779665205,9.943001462424471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.564,3000,96,564000000,IMU,-0.0001268969423040303,-0.0010970046054421042,0.09251551466187914,0.9957106306678208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01350306707067002,0.09516406428644944,0.11213810658015298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017262300547924707,-0.022245014282641085,10.041984503362078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.574,3001,96,574000000,IMU,-0.00010405591305747891,-0.0010748812937370854,0.09319418442515318,0.995647366185389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07640694604877192,0.02748409768671326,0.12122094823484991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05133678889203064,-0.024426604922914378,9.983894403535482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.584,3002,96,584000000,IMU,-7.080585070305155e-05,-0.0010627256221768745,0.09387600385945093,0.9955833272509961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021589939088332146,0.001336908912176065,0.15548916275304833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008780758690743276,-0.021568016813844865,10.031145418511658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.595,3003,96,594000000,IMU,-6.393861744971631e-05,-0.0010723874904966385,0.09454220294554322,0.9955202749111276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017312038390518335,0.04115614066121009,0.09942691555136891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05663302325317722,0.03262626607785847,10.037435586964028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.605,3004,96,604000000,IMU,-9.362016086345838e-05,-0.0010936197761678586,0.09519107359510275,0.9954584143694112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0512273734766286,-0.06101397464440808,0.21320532725362895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031016966498855707,0.01453263167451294,10.007958026260408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.614,3005,96,614000000,IMU,-0.00013442573977747507,-0.001104401942645616,0.09583647226339277,0.9953964701616024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05196800030128254,0.003379643238907621,0.13668019591563946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027542718125131302,-0.010757145045076136,10.054176375586199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.625,3006,96,624000000,IMU,-0.00014918602051031054,-0.0010931859734608106,0.09656333943034197,0.9953262300200972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009007913532125402,-0.010615947800385158,0.08847615724866495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008643998610770615,-0.02557065028035447,9.965207656194243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.635,3007,96,634000000,IMU,-0.00012958161761635024,-0.0010786436176648726,0.09717547764299496,0.9952666709387019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08061535355035905,-0.04127809138206522,0.1831844783128794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03102449094214958,-0.07617011586499772,9.980440882457641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.645,3008,96,644000000,IMU,-9.543793385756348e-05,-0.0010733791191139845,0.09786285608607985,0.9951993268423882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01583601093700351,0.008332378306497292,0.10098766836252707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0729606855122984,0.03206946032937352,10.023313734924868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.655,3009,96,654000000,IMU,-8.122417617165679e-05,-0.00108507893252612,0.09853978612544227,0.995132517083376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02416145061997816,0.02109292086930597,0.07804245124765286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011118034915757915,0.0210869192168049,9.970121449196354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.665,3010,96,664000000,IMU,-0.0001057487269700034,-0.0010992933257519012,0.09919807359698253,0.9950670945047064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03499195557288415,-0.013102450135906081,0.14627832548445088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024259566624169546,-0.0014975093958620803,9.985218452613418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.675,3011,96,674000000,IMU,-0.0001516409038772935,-0.0011004028831582868,0.09991309078808273,0.9949955479336092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016597677765294597,-0.03139654677812417,0.24810269093114884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02399122941905201,-0.04309914455783322,9.967566564599268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.685,3012,96,684000000,IMU,-0.00017003014134364837,-0.001088997833109923,0.10050768993501527,0.9949356710046119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05878180383656395,0.004449937110485011,0.05292498844897173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008065788214300738,0.04839699824355545,10.047023313928145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.695,3013,96,694000000,IMU,-0.00015137840636699948,-0.00107534686991507,0.10118856827757175,0.9948666716518464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009736688571856252,0.05129012610715996,0.10921434571694329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030073617459988045,-0.009241167577961385,10.11491058133279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.705,3014,96,704000000,IMU,-0.00010944017895556175,-0.0010762640247702225,0.10194962155518304,0.9947889747797526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08159064272456722,0.03329136833241916,0.13356514332152833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011954712795521608,0.043586743475918864,9.917917671935387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.715,3015,96,714000000,IMU,-9.658533035640876e-05,-0.0010897272026723925,0.10263207746692242,0.9947187843007297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03660905950716076,-0.03378840019459677,0.05688083805916032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002698450783006302,-0.036503552631275596,10.054245165915738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.725,3016,96,724000000,IMU,-0.00012380493238112644,-0.0010980151246387409,0.10329619704713848,0.9946500262457764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687789077087908,0.0018168843416921927,0.06741183532719923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003072699724706498,0.08551494605362708,9.90230479383875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.735,3017,96,734000000,IMU,-0.00016680829287392843,-0.0010900250932860186,0.10395107564120458,0.9945818005037724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022591302532956777,0.008602070101012138,0.11031266502281648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04625466041225705,-0.046986344102493166,9.974056112224858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.745,3018,96,744000000,IMU,-0.0001859916945177444,-0.0010745856101790348,0.10454710631820166,0.9945193377875297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03615010511756248,-0.006311643383451058,0.15540744917122812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06767126588206188,-0.03263619698196285,10.041811577080404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.755,3019,96,754000000,IMU,-0.00017093005208439386,-0.0010637857924409245,0.10522604242840443,0.99444774580546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04473154136073652,0.045488379644542144,0.16342161610451117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03705004259616511,-0.005679654947251183,10.013764051916164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.765,3020,96,764000000,IMU,-0.00013678214779966742,-0.0010721761263434424,0.10591814445632766,0.994374264753431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013148371090187292,0.022326393920445275,0.15414768623680353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001605497441197628,0.09372583579185607,9.988997509040804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.774,3021,96,774000000,IMU,-0.0001195272900634578,-0.0010900535940326023,0.10660681300726232,0.9943006511698682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01401909399925193,-0.06658557436568407,0.16272627205538798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026825868529078815,0.03860075511537801,10.048022074433938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.785,3022,96,784000000,IMU,-0.00013970394546221386,-0.001096326489783887,0.1072803919603463,0.9942281911371605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04443244751207781,0.02824436839784673,0.15182564902155038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030918703370443727,-0.029218213562019563,10.065679900005762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.795,3023,96,794000000,IMU,-0.00018047788387853768,-0.0010804144323361708,0.1079425476900475,0.9941565301956073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05529441119821872,-0.03564364135409084,0.1047589816334369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08365727842449855,0.028383834992522755,10.00745521439614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.805,3024,96,804000000,IMU,-0.000203336330640119,-0.0010560172291941131,0.1086074977608036,0.9940841286893608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02737485125650359,0.03940753741489635,0.15750497396941118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007729973482567045,-0.015311416249409827,10.040599861801535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.815,3025,96,814000000,IMU,-0.00018955349807315373,-0.0010458392987589484,0.10928705557894693,0.9940096628164723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0624857866275085,0.06646461565211462,0.12002366732214984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03828908246546327,-0.043642986754625926,9.992730324281403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.825,3026,96,824000000,IMU,-0.00015528814630023658,-0.001061411642762072,0.109979505957621,0.9939332762113531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06675060256592637,0.012942474933511732,0.19151455387489155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17651971735789307,-0.015910860531855184,9.99450709343005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.835,3027,96,834000000,IMU,-0.00013893989613519739,-0.0010842551799569672,0.11067074866329875,0.9938565240902304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059493383783634037,0.01294018328699535,0.1923467605331384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016465833786329796,-0.011946346569899232,10.024431356109554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.845,3028,96,844000000,IMU,-0.0001577734370829489,-0.0010871956001459041,0.11135080938062152,0.9937805544301771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11216057556108375,0.042440151717107834,0.11689646812613394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03604143110337636,0.07670337799064506,9.945705463402343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
