Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,torques.x,torques.y,torques.z
7206.297,1451,7206,297000000,,-0.01159498181263578,0.026709887878906935,-0.00433615032099167
7206.307,1452,7206,307000000,,-0.007433219571459267,0.02535688744041714,-0.0043284271593721415
7206.317,1453,7206,317000000,,-0.004592320549951485,0.0242393309451471,-0.00448930802593347
7206.327,1454,7206,327000000,,-0.0054345090778660675,0.024263567359387405,-0.004723692146447426
7206.337,1455,7206,337000000,,-0.00913873589932225,0.025327254584979163,-0.004864929859042841
7206.347,1456,7206,347000000,,-0.012500488316537073,0.026396129119198915,-0.00483207090467443
7206.357,1457,7206,357000000,,-0.012628496324471794,0.026594516116732667,-0.004682048848327706
7206.367,1458,7206,367000000,,-0.009177881280735685,0.02584403777376702,-0.004555669934395719
7206.377,1459,7206,377000000,,-0.005117229030253608,0.024766828707332125,-0.004582063469049135
7206.387,1460,7206,387000000,,-0.003132556335768821,0.024006301996094298,-0.0048073124210810895
7206.397,1461,7206,397000000,,-0.005540828281418404,0.024294743578759957,-0.00505889533732022
7206.407,1462,7206,407000000,,-0.009849993616765584,0.025170849655503726,-0.005170270833380494
7206.417,1463,7206,417000000,,-0.012389337800791376,0.0257765798068251,-0.0050890286596055835
7206.427,1464,7206,427000000,,-0.010928996196506944,0.025690224170521647,-0.004906514678804878
7206.437,1465,7206,437000000,,-0.006409386128119238,0.02502732820332073,-0.004794207125958425
7206.447,1466,7206,447000000,,-0.0024443983733052088,0.024203337473594676,-0.004888826474761635
7206.457,1467,7206,457000000,,-0.0021530352375273556,0.02384521587630875,-0.005135719547879705
7206.467,1468,7206,467000000,,-0.0061294690564693876,0.02406939067854641,-0.005412097806005222
7206.477,1469,7206,477000000,,-0.010449499276665794,0.024568410659634436,-0.005480136344811054
7206.487,1470,7206,487000000,,-0.011712898697402094,0.024819870749031244,-0.005373994482587875
7206.497,1471,7206,497000000,,-0.008658416020486588,0.02473852420860447,-0.005138956132272858
7206.507,1472,7206,507000000,,-0.003587582461869703,0.02436082923356294,-0.005060639588960914
7206.517,1473,7206,517000000,,-0.0006261220391803184,0.02383379839338073,-0.005224319783776839
7206.527,1474,7206,527000000,,-0.0022363619841087447,0.023507977132773413,-0.005535634216650031
7206.537,1475,7206,537000000,,-0.006905600695877086,0.023489036703124844,-0.005773421536949391
7206.547,1476,7206,547000000,,-0.010644848856639928,0.023566431698909516,-0.0057877953883219
7206.557,1477,7206,557000000,,-0.010322192673541853,0.023699450593704117,-0.005600891062837439
7206.567,1478,7206,567000000,,-0.005978984975756837,0.023892679718800623,-0.005387386045633144
7206.577,1479,7206,577000000,,-0.0013041352515559639,0.02385360078118111,-0.005355134969164318
7206.587,1480,7206,587000000,,0.0006439515396810985,0.023558829901241477,-0.005571226510101134
7206.597,1481,7206,597000000,,-0.0026068513303464714,0.02295027751292792,-0.005931537563760685
7206.607,1482,7206,607000000,,-0.007625361612145213,0.022465607240624012,-0.00613823339283317
7206.617,1483,7206,617000000,,-0.010295313254458024,0.02224549204442102,-0.0060930506019747045
7206.627,1484,7206,627000000,,-0.00869422026058249,0.022515592503602667,-0.005897858152393195
7206.637,1485,7206,637000000,,-0.0031474925854013316,0.023243634372053026,-0.005659952272690923
7206.647,1486,7206,647000000,,0.0011909650754973488,0.02351835453663107,-0.00569889883005255
7206.657,1487,7206,657000000,,0.0010577003833422576,0.023022608012009244,-0.005991218807011205
7206.667,1488,7206,667000000,,-0.003289263894441482,0.022016231623475675,-0.0063356947209860315
7206.677,1489,7206,677000000,,-0.00807034089017341,0.021034816488426658,-0.006500370598428907
7206.687,1490,7206,687000000,,-0.00935585579783624,0.0207694082236904,-0.006396313320693648
7206.697,1491,7206,697000000,,-0.006001900845470767,0.021579655941649217,-0.006135448697780583
7206.707,1492,7206,707000000,,-0.0005022146733031069,0.022784030017933454,-0.005964503068911631
7206.717,1493,7206,717000000,,0.0027022622664729518,0.023181077655162904,-0.00606979605181233
7206.727,1494,7206,727000000,,0.0009776216822337401,0.0223009439103515,-0.006406073662202039
7206.737,1495,7206,737000000,,-0.00403927266512557,0.02065377763410462,-0.006742782686267029
7206.747,1496,7206,747000000,,-0.00808509253778252,0.019289722702464738,-0.006860246015499938
7206.757,1497,7206,757000000,,-0.0077812111945999825,0.01930361161193172,-0.006707379838596175
7206.767,1498,7206,767000000,,-0.003489576635703783,0.020811985144431163,-0.006430155323411013
7206.777,1499,7206,777000000,,0.0014028581585698802,0.02235113400056392,-0.006304059144761698
7206.787,1500,7206,787000000,,0.003575935262581926,0.022782744324567377,-0.0064641024924625146
7206.797,1501,7206,797000000,,0.0005389547410786405,0.021251175785726467,-0.006827515681332921
7206.807,1502,7206,807000000,,-0.0046031172902267796,0.018903258730219134,-0.007146510321499967
7206.817,1503,7206,817000000,,-0.007397419180065811,0.017449394181016424,-0.007234876916049036
7206.827,1504,7206,827000000,,-0.006027021535909378,0.01797136577545527,-0.007020693481376382
7206.837,1505,7206,837000000,,-0.001052561215076298,0.02029898070506203,-0.0067490509170073185
7206.847,1506,7206,847000000,,0.003464998572267773,0.02230724578413033,-0.006663287821536891
7206.857,1507,7206,857000000,,0.003842508851333502,0.022148226067179193,-0.006871491668123357
7206.867,1508,7206,867000000,,-7.986423633744887e-05,0.019778981709759502,-0.007247124263201855
7206.877,1509,7206,877000000,,-0.004852307391658015,0.016817022898527788,-0.007543604906139005
7206.887,1510,7206,887000000,,-0.006603400514820316,0.015450974279639583,-0.007573694180194975
7206.897,1511,7206,897000000,,-0.00397394943290519,0.01688313531693285,-0.007349916919674786
7206.907,1512,7206,907000000,,0.0010677476727835261,0.020004466292700498,-0.007089892243357279
7206.917,1513,7206,917000000,,0.004555699180672309,0.022084661511637814,-0.007040978828882739
7206.927,1514,7206,927000000,,0.003679891339002457,0.021237176601059275,-0.007277279250242219
7206.937,1515,7206,937000000,,-0.0006306837089514801,0.017947296862273872,-0.007655333213103381
7206.947,1516,7206,947000000,,-0.0046684495564406694,0.014554488970217683,-0.007930574813088426
7206.957,1517,7206,957000000,,-0.005244140001840784,0.013642019717890558,-0.007930272265448367
7206.967,1518,7206,967000000,,-0.0019478862396074181,0.016056489213184373,-0.007692637886851525
7206.977,1519,7206,977000000,,0.002710441016941393,0.019841270613093383,-0.007446746811601999
7206.987,1520,7206,987000000,,0.005054563225194073,0.02172043462438325,-0.007422349475491618
7206.997,1521,7206,997000000,,0.0032598857390949395,0.019987187704726572,-0.007672134890167813
7207.007,1522,7207,7000000,,-0.0009630469723848584,0.015814960696362002,-0.008047813723102051
7207.017,1523,7207,17000000,,-0.0040587333391491585,0.012247798009976243,-0.008307593883746894
7207.027,1524,7207,27000000,,-0.003803530873869207,0.011869348842781905,-0.00831588393104995
7207.037,1525,7207,37000000,,-0.00014329935611196858,0.015482979863841062,-0.008046241908027163
7207.047,1526,7207,47000000,,0.003797389391474968,0.01972073794308681,-0.007810439685382856
7207.057,1527,7207,57000000,,0.005065693622389442,0.021137709701698378,-0.0077959473714413925
7207.067,1528,7207,67000000,,0.0027712114793291345,0.018417411460519954,-0.008047950425685624
7207.077,1529,7207,77000000,,-0.0009712207859749629,0.013503919554995013,-0.008421076760812985
7207.087,1530,7207,87000000,,-0.003080363484719461,0.010035590852386506,-0.008674027643418429
7207.097,1531,7207,97000000,,-0.002031504617090086,0.01070937908501001,-0.008649467741326822
7207.107,1532,7207,107000000,,0.00128278594695959,0.015056959026938922,-0.00840765611977264
7207.117,1533,7207,117000000,,0.0041782167117768755,0.01918009492028384,-0.008191680837945886
7207.127,1534,7207,127000000,,0.00485332186353844,0.020358137195854564,-0.008157055106763423
7207.137,1535,7207,137000000,,0.0023478271786890985,0.016577456852855214,-0.00840069027206143
7207.147,1536,7207,147000000,,-0.0006392170772444106,0.01113995874333015,-0.008773693085064132
7207.157,1537,7207,157000000,,-0.001854592543848772,0.008017312754070033,-0.00902958208493923
7207.167,1538,7207,167000000,,-0.0005170097204078552,0.009627835249320957,-0.009008870644500377
7207.177,1539,7207,177000000,,0.0022454669733312986,0.01472013076653781,-0.008767296883826771
7207.187,1540,7207,187000000,,0.004312338651262319,0.01910182760891118,-0.008523805031626626
7207.197,1541,7207,197000000,,0.0043371718575641646,0.019343319485805737,-0.008482776218150722
7207.207,1542,7207,207000000,,0.002355275966947229,0.015089975935387733,-0.008699900622564647
7207.217,1543,7207,217000000,,1.450028270249859e-05,0.008785603317205213,-0.009106671984204031
7207.227,1544,7207,227000000,,-0.0005070325261244237,0.006195991106271396,-0.009374392648249812
7207.237,1545,7207,237000000,,0.0006211118520917771,0.008227633161840843,-0.009391347329519458
7207.247,1546,7207,247000000,,0.0025611421155951304,0.013766106354991788,-0.009153067494195305
7207.257,1547,7207,257000000,,0.003878683003865112,0.01848691904608288,-0.008855690117524413
7207.267,1548,7207,267000000,,0.003487924707979204,0.017679437855721836,-0.008799590183029891
7207.277,1549,7207,277000000,,0.002076797311381102,0.012473823589315848,-0.009026958692983903
7207.287,1550,7207,287000000,,0.0009257069748158774,0.006757738358443966,-0.009410686066030011
7207.297,1551,7207,297000000,,0.000861672274128963,0.004790154630582799,-0.009697804574728406
7207.307,1552,7207,307000000,,0.0017310459233879812,0.008029558234867663,-0.009701672690254284
7207.317,1553,7207,317000000,,0.002752281294013155,0.013853132086672168,-0.009452550821950775
7207.327,1554,7207,327000000,,0.00318149667231714,0.01750880860868407,-0.009167685951949231
7207.337,1555,7207,337000000,,0.0028610068702135806,0.015994655611924966,-0.009085029144871314
7207.347,1556,7207,347000000,,0.0023240950354616327,0.01100607043352546,-0.009270800800630507
7207.357,1557,7207,357000000,,0.002007862896919432,0.004871016727181059,-0.009693883058336334
7207.367,1558,7207,367000000,,0.002136690705886785,0.0035470803887718023,-0.01000385669376818
7207.377,1559,7207,377000000,,0.002366657468760778,0.007319375890988198,-0.010022930958161277
7207.387,1560,7207,387000000,,0.00240348019584212,0.013107611279779649,-0.00976685752978125
7207.397,1561,7207,397000000,,0.0022723280144350175,0.016228001068274305,-0.009456968669688447
7207.407,1562,7207,407000000,,0.0022769531801164473,0.014169024822671671,-0.009346358862791367
7207.417,1563,7207,417000000,,0.002629869942030689,0.008467481770186526,-0.009546935958279181
7207.427,1564,7207,427000000,,0.0031115142282868,0.00337012273769487,-0.009948911538027768
7207.437,1565,7207,437000000,,0.003216983613095008,0.0026272969992838153,-0.01028200377899307
7207.447,1566,7207,447000000,,0.002709460150710825,0.006643321200931536,-0.010324128014403192
7207.457,1567,7207,457000000,,0.004003818173818431,0.011233951576889417,-0.010065895477232389
7207.467,1568,7207,467000000,,-0.0008174055779798725,0.015486464823261391,-0.009714728680020514
7207.477,1569,7207,477000000,,0.0017375055612074979,0.012312573627849042,-0.009586387675489314
7207.487,1570,7207,487000000,,0.0030777723568555138,0.006777939620244925,-0.0097708589335208
7207.497,1571,7207,497000000,,0.004181805947604767,0.002201951782314319,-0.010178131241028093
7207.507,1572,7207,507000000,,0.004091153174061909,0.0019150248819096239,-0.01053117378797116
7207.517,1573,7207,517000000,,0.002695016487414994,0.005931794523512394,-0.010581498477239456
7207.527,1574,7207,527000000,,0.0009387830606292162,0.010925848199418062,-0.010320073198309234
7207.537,1575,7207,537000000,,0.00022009036577199227,0.012931013938658734,-0.009972592213792273
7207.547,1576,7207,547000000,,0.001303282807580775,0.010430783670523039,-0.00981152433106051
7207.557,1577,7207,557000000,,0.0035125144251478896,0.005316767502104322,-0.009976915816411538
7207.567,1578,7207,567000000,,0.005109312801245207,0.001349997379387604,-0.010382625893553153
7207.577,1579,7207,577000000,,0.006914556645823333,0.0004317668325871336,-0.010757736325650738
7207.587,1580,7207,587000000,,0.0004867643052546924,0.005926920841867697,-0.01080899442475307
7207.597,1581,7207,597000000,,0.00017987633804196165,0.009140286912913019,-0.010601024034916641
7207.607,1582,7207,607000000,,-0.0007868070475410287,0.010936145618259067,-0.010255181385699629
7207.617,1583,7207,617000000,,0.000853018341108755,0.00862367350280587,-0.010026765323771275
7207.627,1584,7207,627000000,,0.0038562172119343307,0.00414806207388049,-0.010169657428889802
7207.637,1585,7207,637000000,,0.0058270878129229155,0.0008301312265049335,-0.010564125029836507
7207.647,1586,7207,647000000,,0.005128099291861526,0.0009992595155592285,-0.010936136916527965
7207.657,1587,7207,657000000,,0.0021771632869297267,0.004236216758128876,-0.011019005586517295
7207.667,1588,7207,667000000,,-0.0009007185167739973,0.007784352074545184,-0.010783389103861767
7207.677,1589,7207,677000000,,-0.0017647800031021254,0.008897820155335976,-0.010435848405486703
7207.687,1590,7207,687000000,,0.00011755597336976165,0.0070952487739245704,-0.010263078637815165
7207.697,1591,7207,697000000,,0.004072541197758699,0.0031856562023696348,-0.010357432196747148
7207.707,1592,7207,707000000,,0.006320067116771813,0.0005407008500922611,-0.010729225038166555
7207.717,1593,7207,717000000,,0.005332881184837052,0.0007201827531966575,-0.011096049162717527
7207.727,1594,7207,727000000,,0.0022149153729017447,0.0029028409597987165,-0.011216138736705857
7207.737,1595,7207,737000000,,-0.0014689034254961443,0.005687255899590523,-0.011034089190501587
7207.747,1596,7207,747000000,,-0.0026929549880367987,0.00676095013200341,-0.010658857076925005
7207.757,1597,7207,757000000,,-0.00014146271525586812,0.005193311409692275,-0.010457586730448998
7207.767,1598,7207,767000000,,0.003983967935974116,0.0024753832218747107,-0.010544302967202674
7207.777,1599,7207,777000000,,0.006443202022143688,0.0005147893019319954,-0.010881063451740423
7207.787,1600,7207,787000000,,0.005269033380468849,0.0005994049302648714,-0.011231589664970926
7207.797,1601,7207,797000000,,0.0013176668874205256,0.0023456011228708915,-0.011347980972421798
7207.807,1602,7207,807000000,,-0.002524544889617718,0.0041294213724852435,-0.011179783294340813
7207.817,1603,7207,817000000,,-0.0034443003166624397,0.004610060630044082,-0.010882609615318783
7207.827,1604,7207,827000000,,-0.0006877717098597761,0.003608893760917969,-0.010682389573586427
7207.837,1605,7207,837000000,,0.003709216391282152,0.001899816759596185,-0.01073734307048859
7207.847,1606,7207,847000000,,0.0063107177544054855,0.0006255566086802411,-0.011027937896428499
7207.857,1607,7207,857000000,,0.005056146336679749,0.0005572850465548993,-0.011350155639475005
7207.867,1608,7207,867000000,,0.0008930274605596353,0.0014377957960145641,-0.011480191959204774
7207.877,1609,7207,877000000,,-0.0031258264651153,0.00230531207306252,-0.011358471574187302
7207.887,1610,7207,887000000,,-0.004110429994767056,0.0025167198225682827,-0.011105143716298992
7207.897,1611,7207,897000000,,-0.0013274048312240183,0.0021111424450000913,-0.010915388653778559
7207.907,1612,7207,907000000,,0.003149669081436998,0.0014306246143227558,-0.010938808490336955
7207.917,1613,7207,917000000,,0.00572964394589575,0.0008320771981646426,-0.011159807408069902
7207.927,1614,7207,927000000,,0.004647745082144995,0.0006266203688838293,-0.011456892159669366
7207.937,1615,7207,937000000,,0.0004880792105181139,0.0006455738374575579,-0.011595311234990677
7207.947,1616,7207,947000000,,-0.0035650397818505555,0.0006104292374709579,-0.011524020962256876
7207.957,1617,7207,957000000,,-0.004640237167940139,0.0005464550895359332,-0.011324799885457976
7207.967,1618,7207,967000000,,-0.0020086318303163208,0.0006985661414220623,-0.011155240196863347
7207.977,1619,7207,977000000,,0.002348240287334112,0.0010102674789138376,-0.01115032640043242
7207.987,1620,7207,987000000,,0.005067138270581186,0.001122558251837322,-0.011324803188527292
7207.997,1621,7207,997000000,,0.0040384588931971985,0.0007857382171341451,-0.011557464529300687
7208.007,1622,7208,7000000,,8.938024965258429e-05,1.0102710401693159e-05,-0.011696249147183852
7208.017,1623,7208,17000000,,-0.0038500862601969187,-0.0008823521669542927,-0.011674960335214302
